Date,wagner,oil,mario,pokemon,gold,valentino,romeo
19720515,0,3.6,0,0,58.42,0,35000
19720516,0,3.6,0,0,58.42,0,35000
19720517,0,3.6,0,0,58.42,0,35000
19720518,0,3.6,0,0,58.42,0,35000
19720519,0,3.6,0,0,58.42,0,35000
19720522,0,3.6,0,0,58.42,0,35000
19720523,0,3.6,0,0,58.42,0,35000
19720524,0,3.6,0,0,58.42,0,35000
19720525,0,3.6,0,0,58.42,0,35000
19720526,0,3.6,0,0,58.42,0,35000
19720530,0,3.6,0,0,58.42,0,35000
19720531,0,3.6,0,0,58.42,0,35000
19720601,0,3.6,0,0,58.42,0,35000
19720602,0,3.6,0,0,58.42,0,35000
19720605,0,3.6,0,0,58.42,0,35000
19720606,0,3.6,0,0,58.42,0,35000
19720607,0,3.6,0,0,58.42,0,35000
19720608,0,3.6,0,0,58.42,0,35000
19720609,0,3.6,0,0,58.42,0,35000
19720612,0,3.6,0,0,58.42,0,35000
19720613,0,3.6,0,0,58.42,0,35000
19720614,0,3.6,0,0,58.42,0,35000
19720615,0,3.6,0,0,58.42,0,35000
19720616,0,3.6,0,0,58.42,0,35000
19720619,0,3.6,0,0,58.42,0,35000
19720620,0,3.6,0,0,58.42,0,35000
19720621,0,3.6,0,0,58.42,0,35000
19720622,0,3.6,0,0,58.42,0,35000
19720623,0,3.6,0,0,58.42,0,35000
19720626,0,3.6,0,0,58.42,0,35000
19720627,0,3.6,0,0,58.42,0,35000
19720628,0,3.6,0,0,58.42,0,35000
19720629,0,3.6,0,0,58.42,0,35000
19720630,0,3.6,0,0,58.42,0,35000
19720703,0,3.6,0,0,58.42,0,35000
19720705,0,3.6,0,0,58.42,0,35000
19720706,0,3.6,0,0,58.42,0,35000
19720707,0,3.6,0,0,58.42,0,35000
19720710,0,3.6,0,0,58.42,0,35000
19720711,0,3.6,0,0,58.42,0,35000
19720712,0,3.6,0,0,58.42,0,35000
19720713,0,3.6,0,0,58.42,0,35000
19720714,0,3.6,0,0,58.42,0,35000
19720717,0,3.6,0,0,58.42,0,35000
19720718,0,3.6,0,0,58.42,0,35000
19720719,0,3.6,0,0,58.42,0,35000
19720720,0,3.6,0,0,58.42,0,35000
19720721,0,3.6,0,0,58.42,0,35000
19720724,0,3.6,0,0,58.42,0,35000
19720725,0,3.6,0,0,58.42,0,35000
19720726,0,3.6,0,0,58.42,0,35000
19720727,0,3.6,0,0,58.42,0,35000
19720728,0,3.6,0,0,58.42,0,35000
19720731,0,3.6,0,0,58.42,0,35000
19720801,0,3.6,0,0,58.42,0,35000
19720802,0,3.6,0,0,58.42,0,35000
19720803,0,3.6,0,0,58.42,0,35000
19720804,0,3.6,0,0,58.42,0,35000
19720807,0,3.6,0,0,58.42,0,35000
19720808,0,3.6,0,0,58.42,0,35000
19720809,0,3.6,0,0,58.42,0,35000
19720810,0,3.6,0,0,58.42,0,35000
19720811,0,3.6,0,0,58.42,0,35000
19720814,0,3.6,0,0,58.42,0,35000
19720815,0,3.6,0,0,58.42,0,35000
19720816,0,3.6,0,0,58.42,0,35000
19720817,0,3.6,0,0,58.42,0,35000
19720818,0,3.6,0,0,58.42,0,35000
19720821,0,3.6,0,0,58.42,0,35000
19720822,0,3.6,0,0,58.42,0,35000
19720823,0,3.6,0,0,58.42,0,35000
19720824,0,3.6,0,0,58.42,0,35000
19720825,0,3.6,0,0,58.42,0,35000
19720828,0,3.6,0,0,58.42,0,35000
19720829,0,3.6,0,0,58.42,0,35000
19720830,0,3.6,0,0,58.42,0,35000
19720831,0,3.6,0,0,58.42,0,35000
19720901,0,3.6,0,0,58.42,0,35000
19720905,0,3.6,0,0,58.42,0,35000
19720906,0,3.6,0,0,58.42,0,35000
19720907,0,3.6,0,0,58.42,0,35000
19720908,0,3.6,0,0,58.42,0,35000
19720911,0,3.6,0,0,58.42,0,35000
19720912,0,3.6,0,0,58.42,0,35000
19720913,0,3.6,0,0,58.42,0,35000
19720914,0,3.6,0,0,58.42,0,35000
19720915,0,3.6,0,0,58.42,0,35000
19720918,0,3.6,0,0,58.42,0,35000
19720919,0,3.6,0,0,58.42,0,35000
19720920,0,3.6,0,0,58.42,0,35000
19720921,0,3.6,0,0,58.42,0,35000
19720922,0,3.6,0,0,58.42,0,35000
19720925,0,3.6,0,0,58.42,0,35000
19720926,0,3.6,0,0,58.42,0,35000
19720927,0,3.6,0,0,58.42,0,35000
19720928,0,3.6,0,0,58.42,0,35000
19720929,0,3.6,0,0,58.42,0,35000
19721002,0,3.6,0,0,58.42,0,35000
19721003,0,3.6,0,0,58.42,0,35000
19721004,0,3.6,0,0,58.42,0,35000
19721005,0,3.6,0,0,58.42,0,35000
19721006,0,3.6,0,0,58.42,0,35000
19721009,0,3.6,0,0,58.42,0,35000
19721010,0,3.6,0,0,58.42,0,35000
19721011,0,3.6,0,0,58.42,0,35000
19721012,0,3.6,0,0,58.42,0,35000
19721013,0,3.6,0,0,58.42,0,35000
19721016,0,3.6,0,0,58.42,0,35000
19721017,0,3.6,0,0,58.42,0,35000
19721018,0,3.6,0,0,58.42,0,35000
19721019,0,3.6,0,0,58.42,0,35000
19721020,0,3.6,0,0,58.42,0,35000
19721023,0,3.6,0,0,58.42,0,35000
19721024,0,3.6,0,0,58.42,0,35000
19721025,0,3.6,0,0,58.42,0,35000
19721026,0,3.6,0,0,58.42,0,35000
19721027,0,3.6,0,0,58.42,0,35000
19721030,0,3.6,0,0,58.42,0,35000
19721031,0,3.6,0,0,58.42,0,35000
19721101,0,3.6,0,0,58.42,0,35000
19721102,0,3.6,0,0,58.42,0,35000
19721103,0,3.6,0,0,58.42,0,35000
19721106,0,3.6,0,0,58.42,0,35000
19721108,0,3.6,0,0,58.42,0,35000
19721109,0,3.6,0,0,58.42,0,35000
19721110,0,3.6,0,0,58.42,0,35000
19721113,0,3.6,0,0,58.42,0,35000
19721114,0,3.6,0,0,58.42,0,35000
19721115,0,3.6,0,0,58.42,0,35000
19721116,0,3.6,0,0,58.42,0,35000
19721117,0,3.6,0,0,58.42,0,35000
19721120,0,3.6,0,0,58.42,0,35000
19721121,0,3.6,0,0,58.42,0,35000
19721122,0,3.6,0,0,58.42,0,35000
19721124,0,3.6,0,0,58.42,0,35000
19721127,0,3.6,0,0,58.42,0,35000
19721128,0,3.6,0,0,58.42,0,35000
19721129,0,3.6,0,0,58.42,0,35000
19721130,0,3.6,0,0,58.42,0,35000
19721201,0,3.6,0,0,58.42,0,35000
19721204,0,3.6,0,0,58.42,0,35000
19721205,0,3.6,0,0,58.42,0,35000
19721206,0,3.6,0,0,58.42,0,35000
19721207,0,3.6,0,0,58.42,0,35000
19721208,0,3.6,0,0,58.42,0,35000
19721211,0,3.6,0,0,58.42,0,35000
19721212,0,3.6,0,0,58.42,0,35000
19721213,0,3.6,0,0,58.42,0,35000
19721214,0,3.6,0,0,58.42,0,35000
19721215,0,3.6,0,0,58.42,0,35000
19721218,0,3.6,0,0,58.42,0,35000
19721219,0,3.6,0,0,58.42,0,35000
19721220,0,3.6,0,0,58.42,0,35000
19721221,0,3.6,0,0,58.42,0,35000
19721222,0,3.6,0,0,58.42,0,35000
19721226,0,3.6,0,0,58.42,0,35000
19721227,0,3.6,0,0,58.42,0,35000
19721229,0,3.6,0,0,58.42,0,35000
19730102,0,4.75,0,0,97.39,0,35000
19730103,0,4.75,0,0,97.39,0,35000
19730104,0,4.75,0,0,97.39,0,35000
19730105,0,4.75,0,0,97.39,0,35000
19730108,0,4.75,0,0,97.39,0,35000
19730109,0,4.75,0,0,97.39,0,35000
19730110,0,4.75,0,0,97.39,0,35000
19730111,0,4.75,0,0,97.39,0,35000
19730112,0,4.75,0,0,97.39,0,35000
19730115,0,4.75,0,0,97.39,0,35000
19730116,0,4.75,0,0,97.39,0,35000
19730117,0,4.75,0,0,97.39,0,35000
19730118,0,4.75,0,0,97.39,0,35000
19730119,0,4.75,0,0,97.39,0,35000
19730122,0,4.75,0,0,97.39,0,35000
19730123,0,4.75,0,0,97.39,0,35000
19730124,0,4.75,0,0,97.39,0,35000
19730126,0,4.75,0,0,97.39,0,35000
19730129,0,4.75,0,0,97.39,0,35000
19730130,0,4.75,0,0,97.39,0,35000
19730131,0,4.75,0,0,97.39,0,35000
19730201,0,4.75,0,0,97.39,0,35000
19730202,0,4.75,0,0,97.39,0,35000
19730205,0,4.75,0,0,97.39,0,35000
19730206,0,4.75,0,0,97.39,0,35000
19730207,0,4.75,0,0,97.39,0,35000
19730208,0,4.75,0,0,97.39,0,35000
19730209,0,4.75,0,0,97.39,0,35000
19730212,0,4.75,0,0,97.39,0,35000
19730213,0,4.75,0,0,97.39,0,35000
19730214,0,4.75,0,0,97.39,0,35000
19730215,0,4.75,0,0,97.39,0,35000
19730216,0,4.75,0,0,97.39,0,35000
19730220,0,4.75,0,0,97.39,0,35000
19730221,0,4.75,0,0,97.39,0,35000
19730222,0,4.75,0,0,97.39,0,35000
19730223,0,4.75,0,0,97.39,0,35000
19730226,0,4.75,0,0,97.39,0,35000
19730227,0,4.75,0,0,97.39,0,35000
19730228,0,4.75,0,0,97.39,0,35000
19730301,0,4.75,0,0,97.39,0,35000
19730302,0,4.75,0,0,97.39,0,35000
19730305,0,4.75,0,0,97.39,0,35000
19730306,0,4.75,0,0,97.39,0,35000
19730307,0,4.75,0,0,97.39,0,35000
19730308,0,4.75,0,0,97.39,0,35000
19730309,0,4.75,0,0,97.39,0,35000
19730312,0,4.75,0,0,97.39,0,35000
19730313,0,4.75,0,0,97.39,0,35000
19730314,0,4.75,0,0,97.39,0,35000
19730315,0,4.75,0,0,97.39,0,35000
19730316,0,4.75,0,0,97.39,0,35000
19730319,0,4.75,0,0,97.39,0,35000
19730320,0,4.75,0,0,97.39,0,35000
19730321,0,4.75,0,0,97.39,0,35000
19730322,0,4.75,0,0,97.39,0,35000
19730323,0,4.75,0,0,97.39,0,35000
19730326,0,4.75,0,0,97.39,0,35000
19730327,0,4.75,0,0,97.39,0,35000
19730328,0,4.75,0,0,97.39,0,35000
19730329,0,4.75,0,0,97.39,0,35000
19730330,0,4.75,0,0,97.39,0,35000
19730402,0,4.75,0,0,97.39,0,35000
19730403,0,4.75,0,0,97.39,0,35000
19730404,0,4.75,0,0,97.39,0,35000
19730405,0,4.75,0,0,97.39,0,35000
19730406,0,4.75,0,0,97.39,0,35000
19730409,0,4.75,0,0,97.39,0,35000
19730410,0,4.75,0,0,97.39,0,35000
19730411,0,4.75,0,0,97.39,0,35000
19730412,0,4.75,0,0,97.39,0,35000
19730413,0,4.75,0,0,97.39,0,35000
19730416,0,4.75,0,0,97.39,0,35000
19730417,0,4.75,0,0,97.39,0,35000
19730418,0,4.75,0,0,97.39,0,35000
19730419,0,4.75,0,0,97.39,0,35000
19730423,0,4.75,0,0,97.39,0,35000
19730424,0,4.75,0,0,97.39,0,35000
19730425,0,4.75,0,0,97.39,0,35000
19730426,0,4.75,0,0,97.39,0,35000
19730427,0,4.75,0,0,97.39,0,35000
19730430,0,4.75,0,0,97.39,0,35000
19730501,0,4.75,0,0,97.39,0,35000
19730502,0,4.75,0,0,97.39,0,35000
19730503,0,4.75,0,0,97.39,0,35000
19730504,0,4.75,0,0,97.39,0,35000
19730507,0,4.75,0,0,97.39,0,35000
19730508,0,4.75,0,0,97.39,0,35000
19730509,0,4.75,0,0,97.39,0,35000
19730510,0,4.75,0,0,97.39,0,35000
19730511,0,4.75,0,0,97.39,0,35000
19730514,0,4.75,0,0,97.39,0,35000
19730515,0,4.75,0,0,97.39,0,35000
19730516,0,4.75,0,0,97.39,0,35000
19730517,0,4.75,0,0,97.39,0,35000
19730518,0,4.75,0,0,97.39,0,35000
19730521,0,4.75,0,0,97.39,0,35000
19730522,0,4.75,0,0,97.39,0,35000
19730523,0,4.75,0,0,97.39,0,35000
19730524,0,4.75,0,0,97.39,0,35000
19730525,0,4.75,0,0,97.39,0,35000
19730529,0,4.75,0,0,97.39,0,35000
19730530,0,4.75,0,0,97.39,0,35000
19730531,0,4.75,0,0,97.39,0,35000
19730601,0,4.75,0,0,97.39,0,35000
19730604,0,4.75,0,0,97.39,0,35000
19730605,0,4.75,0,0,97.39,0,35000
19730606,0,4.75,0,0,97.39,0,35000
19730607,0,4.75,0,0,97.39,0,35000
19730608,0,4.75,0,0,97.39,0,35000
19730611,0,4.75,0,0,97.39,0,35000
19730612,0,4.75,0,0,97.39,0,35000
19730613,0,4.75,0,0,97.39,0,35000
19730614,0,4.75,0,0,97.39,0,35000
19730615,0,4.75,0,0,97.39,0,35000
19730618,0,4.75,0,0,97.39,0,35000
19730619,0,4.75,0,0,97.39,0,35000
19730620,0,4.75,0,0,97.39,0,35000
19730621,0,4.75,0,0,97.39,0,35000
19730622,0,4.75,0,0,97.39,0,35000
19730625,0,4.75,0,0,97.39,0,35000
19730626,0,4.75,0,0,97.39,0,35000
19730627,0,4.75,0,0,97.39,0,35000
19730628,0,4.75,0,0,97.39,0,35000
19730629,0,4.75,0,0,97.39,0,35000
19730702,0,4.75,0,0,97.39,0,35000
19730703,0,4.75,0,0,97.39,0,35000
19730705,0,4.75,0,0,97.39,0,35000
19730706,0,4.75,0,0,97.39,0,35000
19730709,0,4.75,0,0,97.39,0,35000
19730710,0,4.75,0,0,97.39,0,35000
19730711,0,4.75,0,0,97.39,0,35000
19730712,0,4.75,0,0,97.39,0,35000
19730713,0,4.75,0,0,97.39,0,35000
19730716,0,4.75,0,0,97.39,0,35000
19730717,0,4.75,0,0,97.39,0,35000
19730718,0,4.75,0,0,97.39,0,35000
19730719,0,4.75,0,0,97.39,0,35000
19730720,0,4.75,0,0,97.39,0,35000
19730723,0,4.75,0,0,97.39,0,35000
19730724,0,4.75,0,0,97.39,0,35000
19730725,0,4.75,0,0,97.39,0,35000
19730726,0,4.75,0,0,97.39,0,35000
19730727,0,4.75,0,0,97.39,0,35000
19730730,0,4.75,0,0,97.39,0,35000
19730731,0,4.75,0,0,97.39,0,35000
19730801,0,4.75,0,0,97.39,0,35000
19730802,0,4.75,0,0,97.39,0,35000
19730803,0,4.75,0,0,97.39,0,35000
19730806,0,4.75,0,0,97.39,0,35000
19730807,0,4.75,0,0,97.39,0,35000
19730808,0,4.75,0,0,97.39,0,35000
19730809,0,4.75,0,0,97.39,0,35000
19730810,0,4.75,0,0,97.39,0,35000
19730813,0,4.75,0,0,97.39,0,35000
19730814,0,4.75,0,0,97.39,0,35000
19730815,0,4.75,0,0,97.39,0,35000
19730816,0,4.75,0,0,97.39,0,35000
19730817,0,4.75,0,0,97.39,0,35000
19730820,0,4.75,0,0,97.39,0,35000
19730821,0,4.75,0,0,97.39,0,35000
19730822,0,4.75,0,0,97.39,0,35000
19730823,0,4.75,0,0,97.39,0,35000
19730824,0,4.75,0,0,97.39,0,35000
19730827,0,4.75,0,0,97.39,0,35000
19730828,0,4.75,0,0,97.39,0,35000
19730829,0,4.75,0,0,97.39,0,35000
19730830,0,4.75,0,0,97.39,0,35000
19730831,0,4.75,0,0,97.39,0,35000
19730904,0,4.75,0,0,97.39,0,35000
19730905,0,4.75,0,0,97.39,0,35000
19730906,0,4.75,0,0,97.39,0,35000
19730907,0,4.75,0,0,97.39,0,35000
19730910,0,4.75,0,0,97.39,0,35000
19730911,0,4.75,0,0,97.39,0,35000
19730912,0,4.75,0,0,97.39,0,35000
19730913,0,4.75,0,0,97.39,0,35000
19730914,0,4.75,0,0,97.39,0,35000
19730917,0,4.75,0,0,97.39,0,35000
19730918,0,4.75,0,0,97.39,0,35000
19730919,0,4.75,0,0,97.39,0,35000
19730920,0,4.75,0,0,97.39,0,35000
19730921,0,4.75,0,0,97.39,0,35000
19730924,0,4.75,0,0,97.39,0,35000
19730925,0,4.75,0,0,97.39,0,35000
19730926,0,4.75,0,0,97.39,0,35000
19730927,0,4.75,0,0,97.39,0,35000
19730928,0,4.75,0,0,97.39,0,35000
19731001,0,4.75,0,0,97.39,0,35000
19731002,0,4.75,0,0,97.39,0,35000
19731003,0,4.75,0,0,97.39,0,35000
19731004,0,4.75,0,0,97.39,0,35000
19731005,0,4.75,0,0,97.39,0,35000
19731008,0,4.75,0,0,97.39,0,35000
19731009,0,4.75,0,0,97.39,0,35000
19731010,0,4.75,0,0,97.39,0,35000
19731011,0,4.75,0,0,97.39,0,35000
19731012,0,4.75,0,0,97.39,0,35000
19731015,0,4.75,0,0,97.39,0,35000
19731016,0,4.75,0,0,97.39,0,35000
19731017,0,4.75,0,0,97.39,0,35000
19731018,0,4.75,0,0,97.39,0,35000
19731019,0,4.75,0,0,97.39,0,35000
19731022,0,4.75,0,0,97.39,0,35000
19731023,0,4.75,0,0,97.39,0,35000
19731024,0,4.75,0,0,97.39,0,35000
19731025,0,4.75,0,0,97.39,0,35000
19731026,0,4.75,0,0,97.39,0,35000
19731029,0,4.75,0,0,97.39,0,35000
19731030,0,4.75,0,0,97.39,0,35000
19731031,0,4.75,0,0,97.39,0,35000
19731101,0,4.75,0,0,97.39,0,35000
19731102,0,4.75,0,0,97.39,0,35000
19731105,0,4.75,0,0,97.39,0,35000
19731106,0,4.75,0,0,97.39,0,35000
19731107,0,4.75,0,0,97.39,0,35000
19731108,0,4.75,0,0,97.39,0,35000
19731109,0,4.75,0,0,97.39,0,35000
19731112,0,4.75,0,0,97.39,0,35000
19731113,0,4.75,0,0,97.39,0,35000
19731114,0,4.75,0,0,97.39,0,35000
19731115,0,4.75,0,0,97.39,0,35000
19731116,0,4.75,0,0,97.39,0,35000
19731119,0,4.75,0,0,97.39,0,35000
19731120,0,4.75,0,0,97.39,0,35000
19731121,0,4.75,0,0,97.39,0,35000
19731123,0,4.75,0,0,97.39,0,35000
19731126,0,4.75,0,0,97.39,0,35000
19731127,0,4.75,0,0,97.39,0,35000
19731128,0,4.75,0,0,97.39,0,35000
19731129,0,4.75,0,0,97.39,0,35000
19731130,0,4.75,0,0,97.39,0,35000
19731203,0,4.75,0,0,97.39,0,35000
19731204,0,4.75,0,0,97.39,0,35000
19731205,0,4.75,0,0,97.39,0,35000
19731206,0,4.75,0,0,97.39,0,35000
19731207,0,4.75,0,0,97.39,0,35000
19731210,0,4.75,0,0,97.39,0,35000
19731211,0,4.75,0,0,97.39,0,35000
19731212,0,4.75,0,0,97.39,0,35000
19731213,0,4.75,0,0,97.39,0,35000
19731214,0,4.75,0,0,97.39,0,35000
19731217,0,4.75,0,0,97.39,0,35000
19731218,0,4.75,0,0,97.39,0,35000
19731219,0,4.75,0,0,97.39,0,35000
19731220,0,4.75,0,0,97.39,0,35000
19731221,0,4.75,0,0,97.39,0,35000
19731224,0,4.75,0,0,97.39,0,35000
19731226,0,4.75,0,0,97.39,0,35000
19731227,0,4.75,0,0,97.39,0,35000
19731228,0,4.75,0,0,97.39,0,35000
19731231,0,4.75,0,0,97.39,0,35000
19740102,0,9.35,0,0,154,0,35000
19740103,0,9.35,0,0,154,0,35000
19740104,0,9.35,0,0,154,0,35000
19740107,0,9.35,0,0,154,0,35000
19740108,0,9.35,0,0,154,0,35000
19740109,0,9.35,0,0,154,0,35000
19740110,0,9.35,0,0,154,0,35000
19740111,0,9.35,0,0,154,0,35000
19740114,0,9.35,0,0,154,0,35000
19740115,0,9.35,0,0,154,0,35000
19740116,0,9.35,0,0,154,0,35000
19740117,0,9.35,0,0,154,0,35000
19740118,0,9.35,0,0,154,0,35000
19740121,0,9.35,0,0,154,0,35000
19740122,0,9.35,0,0,154,0,35000
19740123,0,9.35,0,0,154,0,35000
19740124,0,9.35,0,0,154,0,35000
19740125,0,9.35,0,0,154,0,35000
19740128,0,9.35,0,0,154,0,35000
19740129,0,9.35,0,0,154,0,35000
19740130,0,9.35,0,0,154,0,35000
19740131,0,9.35,0,0,154,0,35000
19740201,0,9.35,0,0,154,0,35000
19740204,0,9.35,0,0,154,0,35000
19740205,0,9.35,0,0,154,0,35000
19740206,0,9.35,0,0,154,0,35000
19740207,0,9.35,0,0,154,0,35000
19740208,0,9.35,0,0,154,0,35000
19740211,0,9.35,0,0,154,0,35000
19740212,0,9.35,0,0,154,0,35000
19740213,0,9.35,0,0,154,0,35000
19740214,0,9.35,0,0,154,0,35000
19740215,0,9.35,0,0,154,0,35000
19740219,0,9.35,0,0,154,0,35000
19740220,0,9.35,0,0,154,0,35000
19740221,0,9.35,0,0,154,0,35000
19740222,0,9.35,0,0,154,0,35000
19740225,0,9.35,0,0,154,0,35000
19740226,0,9.35,0,0,154,0,35000
19740227,0,9.35,0,0,154,0,35000
19740228,0,9.35,0,0,154,0,35000
19740301,0,9.35,0,0,154,0,35000
19740304,0,9.35,0,0,154,0,35000
19740305,0,9.35,0,0,154,0,35000
19740306,0,9.35,0,0,154,0,35000
19740307,0,9.35,0,0,154,0,35000
19740308,0,9.35,0,0,154,0,35000
19740311,0,9.35,0,0,154,0,35000
19740312,0,9.35,0,0,154,0,35000
19740313,0,9.35,0,0,154,0,35000
19740314,0,9.35,0,0,154,0,35000
19740315,0,9.35,0,0,154,0,35000
19740318,0,9.35,0,0,154,0,35000
19740319,0,9.35,0,0,154,0,35000
19740320,0,9.35,0,0,154,0,35000
19740321,0,9.35,0,0,154,0,35000
19740322,0,9.35,0,0,154,0,35000
19740325,0,9.35,0,0,154,0,35000
19740326,0,9.35,0,0,154,0,35000
19740327,0,9.35,0,0,154,0,35000
19740328,0,9.35,0,0,154,0,35000
19740329,0,9.35,0,0,154,0,35000
19740401,0,9.35,0,0,154,0,35000
19740402,0,9.35,0,0,154,0,35000
19740403,0,9.35,0,0,154,0,35000
19740404,0,9.35,0,0,154,0,35000
19740405,0,9.35,0,0,154,0,35000
19740408,0,9.35,0,0,154,0,35000
19740409,0,9.35,0,0,154,0,35000
19740410,0,9.35,0,0,154,0,35000
19740411,0,9.35,0,0,154,0,35000
19740415,0,9.35,0,0,154,0,35000
19740416,0,9.35,0,0,154,0,35000
19740417,0,9.35,0,0,154,0,35000
19740418,0,9.35,0,0,154,0,35000
19740419,0,9.35,0,0,154,0,35000
19740422,0,9.35,0,0,154,0,35000
19740423,0,9.35,0,0,154,0,35000
19740424,0,9.35,0,0,154,0,35000
19740425,0,9.35,0,0,154,0,35000
19740426,0,9.35,0,0,154,0,35000
19740429,0,9.35,0,0,154,0,35000
19740430,0,9.35,0,0,154,0,35000
19740501,0,9.35,0,0,154,0,35000
19740502,0,9.35,0,0,154,0,35000
19740503,0,9.35,0,0,154,0,35000
19740506,0,9.35,0,0,154,0,35000
19740507,0,9.35,0,0,154,0,35000
19740508,0,9.35,0,0,154,0,35000
19740509,0,9.35,0,0,154,0,35000
19740510,0,9.35,0,0,154,0,35000
19740513,0,9.35,0,0,154,0,35000
19740514,0,9.35,0,0,154,0,35000
19740515,0,9.35,0,0,154,0,35000
19740516,0,9.35,0,0,154,0,35000
19740517,0,9.35,0,0,154,0,35000
19740520,0,9.35,0,0,154,0,35000
19740521,0,9.35,0,0,154,0,35000
19740522,0,9.35,0,0,154,0,35000
19740523,0,9.35,0,0,154,0,35000
19740524,0,9.35,0,0,154,0,35000
19740528,0,9.35,0,0,154,0,35000
19740529,0,9.35,0,0,154,0,35000
19740530,0,9.35,0,0,154,0,35000
19740531,0,9.35,0,0,154,0,35000
19740603,0,9.35,0,0,154,0,35000
19740604,0,9.35,0,0,154,0,35000
19740605,0,9.35,0,0,154,0,35000
19740606,0,9.35,0,0,154,0,35000
19740607,0,9.35,0,0,154,0,35000
19740610,0,9.35,0,0,154,0,35000
19740611,0,9.35,0,0,154,0,35000
19740612,0,9.35,0,0,154,0,35000
19740613,0,9.35,0,0,154,0,35000
19740614,0,9.35,0,0,154,0,35000
19740617,0,9.35,0,0,154,0,35000
19740618,0,9.35,0,0,154,0,35000
19740619,0,9.35,0,0,154,0,35000
19740620,0,9.35,0,0,154,0,35000
19740621,0,9.35,0,0,154,0,35000
19740624,0,9.35,0,0,154,0,35000
19740625,0,9.35,0,0,154,0,35000
19740626,0,9.35,0,0,154,0,35000
19740627,0,9.35,0,0,154,0,35000
19740628,0,9.35,0,0,154,0,35000
19740701,0,9.35,0,0,154,0,35000
19740702,0,9.35,0,0,154,0,35000
19740703,0,9.35,0,0,154,0,35000
19740705,0,9.35,0,0,154,0,35000
19740708,0,9.35,0,0,154,0,35000
19740709,0,9.35,0,0,154,0,35000
19740710,0,9.35,0,0,154,0,35000
19740711,0,9.35,0,0,154,0,35000
19740712,0,9.35,0,0,154,0,35000
19740715,0,9.35,0,0,154,0,35000
19740716,0,9.35,0,0,154,0,35000
19740717,0,9.35,0,0,154,0,35000
19740718,0,9.35,0,0,154,0,35000
19740719,0,9.35,0,0,154,0,35000
19740722,0,9.35,0,0,154,0,35000
19740723,0,9.35,0,0,154,0,35000
19740724,0,9.35,0,0,154,0,35000
19740725,0,9.35,0,0,154,0,35000
19740726,0,9.35,0,0,154,0,35000
19740729,0,9.35,0,0,154,0,35000
19740730,0,9.35,0,0,154,0,35000
19740731,0,9.35,0,0,154,0,35000
19740801,0,9.35,0,0,154,0,35000
19740802,0,9.35,0,0,154,0,35000
19740805,0,9.35,0,0,154,0,35000
19740806,0,9.35,0,0,154,0,35000
19740807,0,9.35,0,0,154,0,35000
19740808,0,9.35,0,0,154,0,35000
19740809,0,9.35,0,0,154,0,35000
19740812,0,9.35,0,0,154,0,35000
19740813,0,9.35,0,0,154,0,35000
19740814,0,9.35,0,0,154,0,35000
19740815,0,9.35,0,0,154,0,35000
19740816,0,9.35,0,0,154,0,35000
19740819,0,9.35,0,0,154,0,35000
19740820,0,9.35,0,0,154,0,35000
19740821,0,9.35,0,0,154,0,35000
19740822,0,9.35,0,0,154,0,35000
19740823,0,9.35,0,0,154,0,35000
19740826,0,9.35,0,0,154,0,35000
19740827,0,9.35,0,0,154,0,35000
19740828,0,9.35,0,0,154,0,35000
19740829,0,9.35,0,0,154,0,35000
19740830,0,9.35,0,0,154,0,35000
19740903,0,9.35,0,0,154,0,35000
19740904,0,9.35,0,0,154,0,35000
19740905,0,9.35,0,0,154,0,35000
19740906,0,9.35,0,0,154,0,35000
19740909,0,9.35,0,0,154,0,35000
19740910,0,9.35,0,0,154,0,35000
19740911,0,9.35,0,0,154,0,35000
19740912,0,9.35,0,0,154,0,35000
19740913,0,9.35,0,0,154,0,35000
19740916,0,9.35,0,0,154,0,35000
19740917,0,9.35,0,0,154,0,35000
19740918,0,9.35,0,0,154,0,35000
19740919,0,9.35,0,0,154,0,35000
19740920,0,9.35,0,0,154,0,35000
19740923,0,9.35,0,0,154,0,35000
19740924,0,9.35,0,0,154,0,35000
19740925,0,9.35,0,0,154,0,35000
19740926,0,9.35,0,0,154,0,35000
19740927,0,9.35,0,0,154,0,35000
19740930,0,9.35,0,0,154,0,35000
19741001,0,9.35,0,0,154,0,35000
19741002,0,9.35,0,0,154,0,35000
19741003,0,9.35,0,0,154,0,35000
19741004,0,9.35,0,0,154,0,35000
19741007,0,9.35,0,0,154,0,35000
19741008,0,9.35,0,0,154,0,35000
19741009,0,9.35,0,0,154,0,35000
19741010,0,9.35,0,0,154,0,35000
19741011,0,9.35,0,0,154,0,35000
19741014,0,9.35,0,0,154,0,35000
19741015,0,9.35,0,0,154,0,35000
19741016,0,9.35,0,0,154,0,35000
19741017,0,9.35,0,0,154,0,35000
19741018,0,9.35,0,0,154,0,35000
19741021,0,9.35,0,0,154,0,35000
19741022,0,9.35,0,0,154,0,35000
19741023,0,9.35,0,0,154,0,35000
19741024,0,9.35,0,0,154,0,35000
19741025,0,9.35,0,0,154,0,35000
19741028,0,9.35,0,0,154,0,35000
19741029,0,9.35,0,0,154,0,35000
19741030,0,9.35,0,0,154,0,35000
19741031,0,9.35,0,0,154,0,35000
19741101,0,9.35,0,0,154,0,35000
19741104,0,9.35,0,0,154,0,35000
19741105,0,9.35,0,0,154,0,35000
19741106,0,9.35,0,0,154,0,35000
